,Unnamed: 0,DATE,DEW,TMP,DIR,SPD,HUM,NO2,O3,PM25
260,260,2017-01-11 20:00:00,0.0,7.0,255.0,27.72,61.05341479292628,58.5,26.1,7.3
261,261,2017-01-11 21:00:00,0.0,7.0,260.0,29.700000000000006,61.05341479292628,54.0,29.0,7.9
262,262,2017-01-11 22:00:00,0.0,7.0,255.0,27.72,61.05341479292628,52.4,29.9,7.0
263,263,2017-01-11 23:00:00,0.5,7.0,250.0,27.72,63.3396726602801,42.1,33.4,4.3
264,264,2017-01-12 00:00:00,1.0,6.0,255.0,26.82,70.29926696197629,32.5,36.3,7.9
265,265,2017-01-12 01:00:00,1.5,6.5,250.0,27.72,70.5728197884354,25.6,40.7,5.9
266,266,2017-01-12 02:00:00,2.0,7.0,255.0,23.22,70.49932941993539,21.2,43.4,1.7
267,267,2017-01-12 03:00:00,1.0,7.0,250.0,24.12,65.62593052763394,17.2,48.5,2.7
268,268,2017-01-12 04:00:00,1.0,7.0,250.0,19.44,65.62593052763394,24.5,43.4,2.1
269,269,2017-01-12 05:00:00,2.0,7.0,250.0,19.44,70.49932941993539,37.1,37.2,6.2
270,270,2017-01-12 06:00:00,2.0,7.0,245.0,18.36,70.49932941993539,72.0,20.8,6.9
271,271,2017-01-12 07:00:00,3.0,7.0,250.0,18.36,75.69054214464063,65.4,18.9,5.3
272,272,2017-01-12 08:00:00,3.0,7.0,235.0,18.54,75.69054214464063,69.4,14.8,7.4
273,273,2017-01-12 09:00:00,3.0,7.5,235.0,16.56,73.19404140151492,73.8,16.5,8.9
274,274,2017-01-12 10:00:00,4.0,8.0,225.0,13.86,75.85970079465399,68.1,18.7,6.6
275,275,2017-01-12 11:00:00,4.0,8.0,215.0,12.96,75.85970079465399,76.8,12.1,8.1
276,276,2017-01-12 12:00:00,5.0,7.0,215.0,9.36,87.09805658818216,90.1,10.4,0.0
277,277,2017-01-12 13:00:00,5.0,7.0,245.0,11.16,87.09805658818216,91.1,11.5,10.5
278,278,2017-01-12 14:00:00,5.0,6.5,0.0,2.7,90.19925849070276,110.9,4.0,12.1
279,279,2017-01-12 15:00:00,4.0,6.0,220.0,11.16,87.00090236095129,103.5,5.2,10.9
280,280,2017-01-12 16:00:00,2.5,4.5,255.0,9.36,87.06880233918925,104.2,9.5,9.8
281,281,2017-01-12 17:00:00,1.0,1.5,350.0,16.56,96.54365585289992,90.3,8.3,6.0
282,282,2017-01-12 18:00:00,1.0,1.5,325.0,16.56,96.54365585289992,95.9,10.5,5.7
283,283,2017-01-12 19:00:00,1.0,2.5,320.0,22.32,89.89512927888376,75.0,25.3,3.3
284,284,2017-01-12 20:00:00,1.0,3.0,300.0,26.82,86.70294685196764,50.9,28.2,7.5
285,285,2017-01-12 21:00:00,0.5,3.5,300.0,31.680000000000003,80.93794245646218,43.8,31.6,7.5
286,286,2017-01-12 22:00:00,0.0,3.0,295.0,31.680000000000003,80.66188068286847,40.4,36.0,3.1
287,287,2017-01-12 23:00:00,-1.0,3.0,280.0,29.52,74.99695876852216,39.2,35.0,0.0
288,288,2017-01-13 00:00:00,-1.0,2.5,275.0,28.800000000000004,77.75815642725658,40.2,33.7,3.4
289,289,2017-01-13 01:00:00,-1.0,2.0,265.0,25.92,80.519354085991,31.9,38.2,2.6
290,290,2017-01-13 02:00:00,-1.0,2.0,270.0,26.82,80.519354085991,31.4,39.1,0.0
291,291,2017-01-13 03:00:00,-1.0,2.0,270.0,23.22,80.519354085991,30.0,37.7,0.0
292,292,2017-01-13 04:00:00,-0.5,3.0,280.0,25.92,77.82941972569532,30.5,37.8,0.0
293,293,2017-01-13 05:00:00,0.0,3.0,290.0,25.020000000000003,80.66188068286847,36.8,36.7,2.9
294,294,2017-01-13 06:00:00,-1.0,3.0,280.0,25.020000000000003,74.99695876852216,60.5,25.5,2.9
295,295,2017-01-13 07:00:00,-1.5,3.0,280.0,30.6,72.34236374004408,58.4,27.0,1.1
296,296,2017-01-13 08:00:00,-2.0,3.0,275.0,30.6,69.687768711566,69.4,28.6,1.2
297,297,2017-01-13 09:00:00,-2.0,3.0,265.0,34.38,69.687768711566,67.8,23.6,1.7
298,298,2017-01-13 10:00:00,0.0,3.0,280.0,42.66,80.8499528102449,50.9,34.7,5.6
299,299,2017-01-13 11:00:00,1.0,3.5,285.0,36.18000000000001,83.752931947826,55.1,31.3,4.6
300,300,2017-01-13 12:00:00,1.0,5.5,295.0,37.98,72.82322408584345,46.5,37.2,5.4
301,301,2017-01-13 13:00:00,0.0,6.0,300.0,37.08000000000001,65.40113444427135,53.0,35.7,5.1
302,302,2017-01-13 14:00:00,-0.5,6.0,305.0,35.28,63.1045581891683,56.2,33.9,5.2
303,303,2017-01-13 15:00:00,-1.0,6.0,300.0,25.020000000000003,60.807981934065246,71.2,28.7,4.0
304,304,2017-01-13 16:00:00,-0.5,6.0,305.0,26.82,63.1045581891683,75.2,24.9,5.4
305,305,2017-01-13 17:00:00,-2.0,6.0,305.0,22.32,56.50325893770539,67.2,25.6,8.2
306,306,2017-01-13 18:00:00,0.0,5.0,295.0,25.020000000000003,70.09733303419111,55.3,26.0,6.8
307,307,2017-01-13 19:00:00,0.0,5.0,295.0,25.020000000000003,70.09733303419111,62.2,21.1,6.0
308,308,2017-01-13 20:00:00,0.0,4.0,295.0,24.12,75.17293806095671,52.8,24.8,7.6
309,309,2017-01-13 21:00:00,-1.0,4.0,300.0,25.020000000000003,69.89350717511381,50.4,26.9,5.8
310,310,2017-01-13 22:00:00,-1.0,3.5,295.0,24.12,72.44523297181797,46.4,25.3,7.0
311,311,2017-01-13 23:00:00,-1.0,3.0,295.0,19.44,74.99695876852216,44.0,30.8,4.3
312,312,2017-01-14 00:00:00,-1.5,3.0,290.0,20.34,72.34236374004408,38.9,34.7,3.1
313,313,2017-01-14 01:00:00,-2.0,3.0,295.0,18.54,69.687768711566,38.2,35.2,3.4
314,314,2017-01-14 02:00:00,-1.0,2.5,285.0,22.32,77.75815642725658,37.1,33.5,0.2
315,315,2017-01-14 03:00:00,-1.0,2.0,270.0,15.66,80.519354085991,32.9,37.3,0.0
316,316,2017-01-14 04:00:00,-1.0,2.0,270.0,17.46,80.519354085991,35.3,33.7,0.6
317,317,2017-01-14 05:00:00,-1.0,2.0,250.0,18.36,80.519354085991,38.2,30.9,1.8
318,318,2017-01-14 06:00:00,-1.0,2.0,255.0,19.44,80.519354085991,53.0,20.5,1.3
319,319,2017-01-14 07:00:00,-1.0,2.0,260.0,19.44,80.519354085991,69.4,14.7,3.7
320,320,2017-01-14 08:00:00,0.0,3.0,270.0,20.34,80.66188068286847,73.5,11.4,2.9
321,321,2017-01-14 09:00:00,0.5,3.5,270.0,20.34,80.73239886327643,78.2,13.1,5.3
322,322,2017-01-14 10:00:00,0.0,4.5,280.0,22.32,72.62034419241222,73.8,14.5,5.0
323,323,2017-01-14 11:00:00,0.5,5.0,295.0,25.020000000000003,72.72225712195086,60.4,28.5,6.2
324,324,2017-01-14 12:00:00,1.0,4.5,300.0,18.54,78.07504912669751,57.3,28.3,3.3
325,325,2017-01-14 13:00:00,2.0,5.0,295.0,19.44,80.94248273904773,69.0,20.9,7.5
326,326,2017-01-14 14:00:00,2.0,4.0,295.0,15.66,86.8033629535462,67.3,17.1,5.3
327,327,2017-01-14 15:00:00,2.0,5.0,295.0,10.260000000000002,80.94248273904773,94.6,8.6,10.7
328,328,2017-01-14 16:00:00,2.0,4.5,300.0,12.96,83.87292284629697,98.8,7.6,11.2
329,329,2017-01-14 17:00:00,2.0,4.0,285.0,11.16,86.8033629535462,112.0,2.4,14.4
330,330,2017-01-14 18:00:00,2.0,5.0,285.0,15.66,80.94248273904773,109.8,1.9,17.1
331,331,2017-01-14 19:00:00,2.0,5.0,285.0,14.76,80.94248273904773,97.9,1.8,15.4
332,332,2017-01-14 20:00:00,2.0,4.0,290.0,13.86,86.8033629535462,89.2,1.6,18.9
333,333,2017-01-14 21:00:00,2.0,4.0,290.0,12.96,86.8033629535462,84.4,1.5,18.3
334,334,2017-01-14 22:00:00,2.0,4.0,290.0,12.06,86.8033629535462,81.1,1.9,18.8
335,335,2017-01-14 23:00:00,1.5,4.0,285.0,13.86,83.80313999861528,80.6,1.8,17.2
336,336,2017-01-15 00:00:00,2.0,3.5,280.0,12.06,89.9724467417483,82.6,1.5,18.8
337,337,2017-01-15 01:00:00,2.0,4.0,280.0,14.76,86.8033629535462,67.5,3.5,17.5
338,338,2017-01-15 02:00:00,2.0,4.0,285.0,12.96,86.8033629535462,61.8,5.2,11.3
339,339,2017-01-15 03:00:00,2.0,4.0,280.0,9.36,86.8033629535462,53.8,10.6,8.1
340,340,2017-01-15 04:00:00,1.5,4.0,270.0,12.06,83.80313999861528,49.5,18.0,6.3
341,341,2017-01-15 05:00:00,2.0,4.0,285.0,14.76,86.8033629535462,47.1,20.0,6.8
342,342,2017-01-15 06:00:00,2.5,4.0,240.0,7.56,89.99924244643846,55.6,13.5,5.2
343,343,2017-01-15 07:00:00,3.0,4.0,230.0,11.16,93.19512193933072,51.3,12.9,6.9
344,344,2017-01-15 08:00:00,3.0,4.0,225.0,10.260000000000002,93.19512193933072,51.5,12.7,8.2
345,345,2017-01-15 09:00:00,3.5,4.5,230.0,12.06,93.2216086936948,52.8,14.2,5.9
346,346,2017-01-15 10:00:00,4.5,5.5,255.0,14.76,93.27427792064111,56.6,17.1,5.6
347,347,2017-01-15 11:00:00,5.0,6.0,250.0,17.46,93.30046039322336,69.7,10.4,9.3
348,348,2017-01-15 12:00:00,6.0,6.5,255.0,15.66,96.67611296937841,78.6,7.7,10.3
349,349,2017-01-15 13:00:00,7.0,8.0,275.0,18.36,93.40340107921274,70.2,16.3,5.0
350,350,2017-01-15 14:00:00,7.0,8.5,295.0,16.56,90.3463052602894,63.8,21.0,5.3
351,351,2017-01-15 15:00:00,7.5,9.0,295.0,16.56,90.37160204240723,66.1,16.9,6.2
352,352,2017-01-15 16:00:00,8.0,9.0,305.0,12.06,93.45399464344837,67.1,14.3,6.1
353,353,2017-01-15 17:00:00,8.0,9.0,305.0,12.96,93.45399464344837,79.5,10.1,11.2
354,354,2017-01-15 18:00:00,8.0,9.0,175.0,11.16,93.45399464344837,64.8,18.1,4.8
355,355,2017-01-15 19:00:00,7.0,9.0,185.0,8.46,87.28920944136608,47.5,22.1,5.7
356,356,2017-01-15 20:00:00,7.0,8.0,350.0,6.48,93.40340107921274,75.3,9.3,8.8
357,357,2017-01-15 21:00:00,7.0,8.0,15.0,4.5,93.40340107921274,63.0,14.2,10.9
358,358,2017-01-15 22:00:00,7.0,8.0,340.0,5.4,93.40340107921274,65.9,9.9,13.4
359,359,2017-01-15 23:00:00,6.0,7.0,100.0,10.260000000000002,93.35222593875679,35.5,17.8,8.7
360,360,2017-01-16 00:00:00,6.0,6.0,90.0,8.280000000000001,100.0,26.2,19.1,10.5
361,361,2017-01-16 01:00:00,5.0,6.0,60.0,6.48,93.30046039322336,24.3,27.9,8.4
362,362,2017-01-16 02:00:00,5.0,6.0,85.0,13.86,93.30046039322336,19.7,24.8,9.5
363,363,2017-01-16 03:00:00,5.0,5.0,105.0,10.260000000000002,100.0,30.2,14.3,13.3
364,364,2017-01-16 04:00:00,5.0,5.0,95.0,8.46,100.0,28.4,13.9,13.4
365,365,2017-01-16 05:00:00,4.5,5.0,90.0,8.46,96.62404772402945,33.4,9.8,18.2
366,366,2017-01-16 06:00:00,4.0,5.0,105.0,8.46,93.24809544805888,49.0,5.2,17.2
367,367,2017-01-16 07:00:00,4.0,5.0,120.0,6.48,93.24809544805888,62.2,2.4,16.4
368,368,2017-01-16 08:00:00,4.0,5.0,130.0,5.4,93.24809544805888,70.7,1.9,18.8
369,369,2017-01-16 09:00:00,3.5,5.0,115.0,8.46,90.07538585349043,61.2,5.0,16.0
370,370,2017-01-16 10:00:00,2.0,5.0,150.0,6.48,80.94248273904773,65.9,9.3,8.8
371,371,2017-01-16 11:00:00,2.5,5.0,0.0,1.8,83.92257949898485,64.7,12.6,3.4
372,372,2017-01-16 12:00:00,3.0,5.0,110.0,7.380000000000001,86.90267625892197,68.5,10.7,10.7
373,373,2017-01-16 13:00:00,2.5,5.0,120.0,8.46,83.92257949898485,56.3,19.1,9.8
374,374,2017-01-16 14:00:00,2.0,6.0,125.0,7.56,75.51970904923691,51.0,20.3,8.6
375,375,2017-01-16 15:00:00,2.0,6.0,120.0,5.58,75.51970904923691,63.4,11.2,6.8
376,376,2017-01-16 16:00:00,2.0,5.0,100.0,8.46,80.94248273904773,73.3,4.9,10.6
377,377,2017-01-16 17:00:00,3.0,5.0,105.0,7.56,86.90267625892197,82.3,1.3,12.9
378,378,2017-01-16 18:00:00,2.5,6.0,120.0,6.48,78.30015304642177,84.7,1.4,13.9
379,379,2017-01-16 19:00:00,3.0,5.0,80.0,6.48,86.90267625892197,80.5,1.5,16.4
380,380,2017-01-16 20:00:00,3.0,5.0,70.0,5.58,86.90267625892197,76.5,1.5,22.4
381,381,2017-01-16 21:00:00,3.0,5.0,40.0,4.5,86.90267625892197,73.7,1.7,17.2
382,382,2017-01-16 22:00:00,3.0,5.0,70.0,5.4,86.90267625892197,71.0,1.8,19.0
383,383,2017-01-16 23:00:00,3.0,4.0,95.0,9.36,93.19512193933072,72.8,1.5,23.9
384,384,2017-01-17 00:00:00,3.0,4.0,110.0,8.46,93.19512193933072,67.0,1.3,20.3
385,385,2017-01-17 01:00:00,3.0,4.0,100.0,9.36,93.19512193933072,65.4,2.8,19.8
386,386,2017-01-17 02:00:00,2.0,3.0,115.0,8.46,93.14153052995036,59.9,1.4,16.6
387,387,2017-01-17 03:00:00,2.0,3.5,20.0,3.6,89.9724467417483,64.8,1.6,18.8
388,388,2017-01-17 04:00:00,2.0,3.0,70.0,7.56,93.14153052995036,70.2,1.8,22.5
389,389,2017-01-17 05:00:00,2.0,3.0,90.0,6.48,93.14153052995036,60.4,1.5,20.2
390,390,2017-01-17 06:00:00,2.0,3.0,85.0,5.4,93.14153052995036,60.6,1.2,22.6
391,391,2017-01-17 07:00:00,1.0,2.5,0.0,5.4,89.89512927888376,73.4,1.6,32.2
392,392,2017-01-17 08:00:00,1.0,2.5,20.0,5.4,89.89512927888376,84.7,1.9,38.6
393,393,2017-01-17 09:00:00,1.0,3.0,100.0,8.280000000000001,86.70294685196764,78.7,2.9,43.2
394,394,2017-01-17 10:00:00,-0.5,4.0,115.0,9.36,72.53322261803527,79.3,6.0,33.8
395,395,2017-01-17 11:00:00,-2.0,4.0,125.0,12.06,64.94560102754271,69.8,10.6,25.7
396,396,2017-01-17 12:00:00,-3.0,5.0,130.0,11.16,56.2389153255691,51.1,19.9,22.9
397,397,2017-01-17 13:00:00,-3.5,5.0,145.0,8.46,54.21613102242043,62.0,17.9,18.3
398,398,2017-01-17 14:00:00,-2.5,5.0,110.0,7.380000000000001,58.39972568052382,55.6,17.7,17.9
399,399,2017-01-17 15:00:00,-2.0,5.0,115.0,8.46,60.56053603547853,65.5,11.1,21.0
400,400,2017-01-17 16:00:00,-2.0,4.5,120.0,11.16,63.06621125034145,101.3,2.9,21.1
401,401,2017-01-17 17:00:00,0.0,3.0,115.0,9.36,80.66188068286847,93.7,1.8,29.9
402,402,2017-01-17 18:00:00,-0.5,3.0,125.0,6.48,77.82941972569532,105.5,2.1,36.4
403,403,2017-01-17 19:00:00,-0.5,2.0,0.0,3.6,83.56038308890432,99.3,1.9,30.7
404,404,2017-01-17 20:00:00,-1.0,2.0,100.0,6.48,80.519354085991,84.4,1.8,35.1
405,405,2017-01-17 21:00:00,-1.0,1.5,0.0,3.6,83.50904831094577,97.4,2.0,39.7
406,406,2017-01-17 22:00:00,-1.0,1.0,25.0,4.5,86.4987425359005,89.9,2.0,32.9
407,407,2017-01-17 23:00:00,-2.0,0.5,20.0,5.4,83.38511957423874,88.7,2.0,28.5
408,408,2017-01-18 00:00:00,-3.0,0.0,30.0,2.7,80.22975039312503,83.8,2.0,26.2
409,409,2017-01-18 01:00:00,-2.0,0.0,50.0,3.6,86.39492176676556,73.1,3.5,31.0
410,410,2017-01-18 02:00:00,-3.0,0.0,105.0,10.260000000000002,80.22975039312503,70.7,2.1,35.1
411,411,2017-01-18 03:00:00,-2.5,0.0,50.0,7.380000000000001,83.3123360799453,75.8,1.9,33.5
412,412,2017-01-18 04:00:00,-2.0,0.0,0.0,4.5,86.39492176676556,71.1,2.2,38.1
413,413,2017-01-18 05:00:00,-2.0,-1.0,50.0,3.6,92.9207928639574,75.4,2.1,46.0
414,414,2017-01-18 06:00:00,-1.5,-1.0,30.0,5.4,96.46039643197871,100.7,2.2,47.1
415,415,2017-01-18 07:00:00,-2.0,-0.5,110.0,5.58,89.65785731536147,122.3,2.3,55.0
416,416,2017-01-18 08:00:00,-2.0,-1.0,40.0,5.4,92.9207928639574,137.10001,2.4,61.1
417,417,2017-01-18 09:00:00,-1.0,1.0,30.0,3.6,86.4987425359005,138.60001,2.6,67.6
418,418,2017-01-18 10:00:00,-2.5,2.5,110.0,4.5,69.76702387995293,168.60001,2.9,57.9
419,419,2017-01-18 11:00:00,-4.0,3.5,30.0,2.7,58.01604978083879,154.7,3.6,49.2
420,420,2017-01-18 12:00:00,-4.0,4.5,0.0,4.5,54.08295365226904,94.1,10.1,20.4
421,421,2017-01-18 13:00:00,-3.0,5.0,120.0,6.48,56.2389153255691,77.1,10.4,18.3
422,422,2017-01-18 14:00:00,-2.5,5.0,70.0,9.36,58.39972568052382,87.5,5.4,24.8
423,423,2017-01-18 15:00:00,-2.0,5.0,100.0,8.280000000000001,60.56053603547853,80.4,5.3,19.6
424,424,2017-01-18 16:00:00,-2.0,4.0,120.0,7.56,64.94560102754271,96.4,2.0,23.7
425,425,2017-01-18 17:00:00,-1.0,4.0,110.0,5.4,69.89350717511381,97.1,1.8,27.0
426,426,2017-01-18 18:00:00,-1.0,4.0,70.0,5.4,69.89350717511381,100.7,1.7,30.4
427,427,2017-01-18 19:00:00,-1.0,3.0,90.0,5.4,74.99695876852216,109.2,2.1,37.2
428,428,2017-01-18 20:00:00,0.0,2.0,30.0,4.5,86.60141209181766,105.5,2.3,42.3
429,429,2017-01-18 21:00:00,0.0,2.5,30.0,1.8,83.63164638734307,108.7,2.3,44.0
430,430,2017-01-18 22:00:00,0.0,2.0,185.0,3.6,86.60141209181766,99.2,2.0,38.9
431,431,2017-01-18 23:00:00,-1.0,2.0,50.0,3.6,80.519354085991,82.5,1.8,33.6
432,432,2017-01-19 00:00:00,-1.0,1.5,65.0,3.6,83.50904831094577,75.8,1.9,40.0
433,433,2017-01-19 01:00:00,-1.0,1.0,185.0,2.7,86.4987425359005,82.3,3.7,46.7
434,434,2017-01-19 02:00:00,-1.0,0.5,350.0,1.8,89.73784769176523,78.6,2.0,41.7
435,435,2017-01-19 03:00:00,-1.0,0.5,350.0,3.6,89.73784769176523,84.8,2.1,45.0
436,436,2017-01-19 04:00:00,-1.0,0.5,345.0,6.48,89.73784769176523,88.4,1.8,41.9
437,437,2017-01-19 05:00:00,-1.0,0.0,340.0,5.4,92.97695284762995,104.6,1.9,42.0
438,438,2017-01-19 06:00:00,-1.5,0.0,340.0,5.58,89.68593730719776,115.7,1.8,42.8
439,439,2017-01-19 07:00:00,-2.0,0.0,300.0,6.48,86.39492176676556,131.10001,1.7,46.4
440,440,2017-01-19 08:00:00,-1.0,1.0,0.0,1.8,86.4987425359005,137.89999,2.1,49.9
441,441,2017-01-19 09:00:00,-1.0,2.5,310.0,5.58,77.75815642725658,143.60001,2.2,59.5
442,442,2017-01-19 10:00:00,0.5,4.5,25.0,7.56,75.26005963533369,129.39999,2.6,61.1
443,443,2017-01-19 11:00:00,1.0,5.5,115.0,8.46,72.82322408584345,84.4,6.0,46.9
444,444,2017-01-19 12:00:00,0.5,7.0,95.0,15.84,63.3396726602801,65.6,9.2,32.4
445,445,2017-01-19 13:00:00,0.0,7.0,80.0,18.54,61.05341479292628,62.2,11.3,18.2
446,446,2017-01-19 14:00:00,0.5,7.0,80.0,16.56,63.3396726602801,64.3,8.8,18.2
447,447,2017-01-19 15:00:00,1.0,6.0,80.0,14.76,70.29926696197629,69.6,4.4,20.5
448,448,2017-01-19 16:00:00,1.0,5.5,75.0,12.06,72.82322408584345,88.0,2.1,17.4
449,449,2017-01-19 17:00:00,1.0,5.0,60.0,7.56,75.34718120971063,101.4,1.8,25.8
450,450,2017-01-19 18:00:00,0.0,4.0,65.0,7.56,75.17293806095671,90.5,1.8,24.8
451,451,2017-01-19 19:00:00,0.0,3.5,40.0,4.5,77.9174093719126,94.0,1.9,29.6
452,452,2017-01-19 20:00:00,0.0,1.5,10.0,6.48,89.8169339317883,99.5,1.8,29.8
453,453,2017-01-19 21:00:00,0.0,2.5,175.0,6.48,83.63164638734307,94.9,1.7,29.2
454,454,2017-01-19 22:00:00,0.0,1.5,350.0,5.4,89.8169339317883,89.1,1.7,29.9
455,455,2017-01-19 23:00:00,-1.0,1.0,350.0,5.4,86.4987425359005,84.2,1.6,33.8
456,456,2017-01-20 00:00:00,-0.5,1.5,345.0,6.48,86.55007731385908,97.3,1.8,39.7
457,457,2017-01-20 01:00:00,-1.0,0.5,205.0,6.48,89.73784769176523,69.3,3.3,32.5
458,458,2017-01-20 02:00:00,-1.0,0.0,0.0,1.8,92.97695284762995,68.1,1.5,26.9
459,459,2017-01-20 03:00:00,-1.0,0.0,350.0,1.8,92.97695284762995,63.7,1.3,20.2
460,460,2017-01-20 04:00:00,-1.0,0.0,195.0,4.5,92.97695284762995,69.1,1.6,23.8
461,461,2017-01-20 05:00:00,-1.0,0.0,355.0,6.48,92.97695284762995,71.4,1.5,21.7
462,462,2017-01-20 06:00:00,-2.0,0.0,345.0,4.5,86.39492176676556,102.8,1.9,37.3
463,463,2017-01-20 07:00:00,-1.5,-0.5,340.0,4.5,92.94887285579368,131.2,1.8,45.8
464,464,2017-01-20 08:00:00,-1.5,-0.5,350.0,5.4,92.94887285579368,133.5,2.1,46.1
465,465,2017-01-20 09:00:00,-1.0,1.5,350.0,1.8,83.50904831094577,122.3,2.3,48.0
466,466,2017-01-20 10:00:00,-0.5,3.5,0.0,0.0,75.08494841473944,0.0,0.0,37.8
467,467,2017-01-20 11:00:00,-0.5,5.5,75.0,15.84,65.45265748412817,95.7,9.1,23.9
468,468,2017-01-20 12:00:00,-1.0,6.5,80.0,22.32,58.78679330897614,57.7,15.0,14.9
469,469,2017-01-20 13:00:00,-1.5,7.0,85.0,22.32,54.75632731508728,55.2,16.2,14.1
470,470,2017-01-20 14:00:00,-2.5,7.0,85.0,25.92,50.86502612056579,53.6,16.1,13.3
471,471,2017-01-20 15:00:00,-2.5,6.5,85.0,19.44,52.74313061627471,68.6,10.0,10.2
472,472,2017-01-20 16:00:00,-2.0,5.5,70.0,17.46,58.53189748659196,76.7,8.9,6.5
473,473,2017-01-20 17:00:00,-1.5,5.0,70.0,12.06,62.86745015906226,91.5,2.0,10.3
474,474,2017-01-20 18:00:00,-1.0,4.0,75.0,10.260000000000002,69.89350717511381,95.0,1.9,16.8
475,475,2017-01-20 19:00:00,0.5,4.0,70.0,11.16,77.98792755232054,92.6,1.7,16.3
476,476,2017-01-20 20:00:00,0.5,3.0,85.0,11.16,83.702164567751,89.8,1.7,17.6
477,477,2017-01-20 21:00:00,1.0,2.5,60.0,9.36,89.89512927888376,88.8,1.8,21.0
478,478,2017-01-20 22:00:00,0.0,2.0,35.0,8.46,86.60141209181766,83.0,1.6,20.4
479,479,2017-01-20 23:00:00,0.0,1.0,40.0,1.8,93.03245577175896,72.7,1.6,22.1
480,480,2017-01-21 00:00:00,0.0,1.0,20.0,3.6,93.03245577175896,74.6,1.6,22.5
481,481,2017-01-21 01:00:00,-0.5,1.0,190.0,4.5,89.76559915382973,71.0,3.2,20.6
482,482,2017-01-21 02:00:00,-1.0,0.0,190.0,6.48,92.97695284762995,74.7,1.7,18.7
483,483,2017-01-21 03:00:00,-2.0,0.0,0.0,2.7,86.39492176676556,70.4,1.6,16.1
484,484,2017-01-21 04:00:00,-2.0,0.0,0.0,1.8,86.39492176676556,79.4,0.0,16.9
485,485,2017-01-21 05:00:00,-2.0,0.0,345.0,3.6,86.39492176676556,80.1,1.7,19.8
486,486,2017-01-21 06:00:00,-2.0,-1.0,10.0,0.9,92.9207928639574,75.2,1.6,21.6
487,487,2017-01-21 07:00:00,-2.0,-1.0,185.0,4.5,92.9207928639574,76.3,0.0,24.2
488,488,2017-01-21 08:00:00,-1.5,-0.5,60.0,3.6,92.94887285579368,85.9,1.9,24.9
489,489,2017-01-21 09:00:00,-1.0,1.0,0.0,3.6,86.4987425359005,90.1,2.5,31.6
490,490,2017-01-21 10:00:00,-1.0,2.0,100.0,9.36,80.519354085991,102.7,4.2,42.6
491,491,2017-01-21 11:00:00,-3.0,3.5,105.0,15.66,62.83016464841618,98.7,8.8,26.2
492,492,2017-01-21 12:00:00,-5.0,4.0,105.0,23.22,52.04546642785704,64.2,19.1,18.5
493,493,2017-01-21 13:00:00,-4.0,5.0,105.0,21.42,52.193346719271744,61.8,17.3,19.7
494,494,2017-01-21 14:00:00,-5.0,4.0,110.0,19.44,51.913579899969314,60.7,17.6,18.9
495,495,2017-01-21 15:00:00,-5.0,4.0,100.0,14.76,51.913579899969314,65.9,11.6,17.4
496,496,2017-01-21 16:00:00,-5.5,2.5,100.0,11.16,55.718905931404215,79.4,4.1,17.0
497,497,2017-01-21 17:00:00,-4.0,2.0,130.0,12.06,64.48201853103396,85.9,2.3,25.1
498,498,2017-01-21 18:00:00,-4.0,1.5,150.0,11.16,66.87624437405024,93.3,2.3,40.0
499,499,2017-01-21 19:00:00,-3.0,1.0,185.0,7.56,74.63970705027666,86.4,2.5,50.4
500,500,2017-01-21 20:00:00,-3.0,0.5,0.0,4.5,77.43472872170084,85.5,2.2,52.6
501,501,2017-01-21 21:00:00,-3.0,0.0,245.0,5.4,80.22975039312503,102.2,2.3,61.1
502,502,2017-01-21 22:00:00,-3.0,0.0,0.0,4.5,80.22975039312503,91.0,2.2,67.2
503,503,2017-01-21 23:00:00,-3.0,0.0,0.0,5.4,80.22975039312503,103.3,2.1,64.2
504,504,2017-01-22 00:00:00,-3.0,0.5,245.0,6.48,77.43472872170084,101.3,1.9,65.7
505,505,2017-01-22 01:00:00,-3.0,0.0,260.0,4.5,80.22975039312503,101.8,3.8,65.6
506,506,2017-01-22 02:00:00,-3.0,0.0,180.0,4.5,80.22975039312503,90.1,1.8,60.9
507,507,2017-01-22 03:00:00,-2.5,-1.0,25.0,5.4,89.60536297256056,76.9,1.9,59.0
508,508,2017-01-22 04:00:00,-3.0,-2.0,10.0,5.4,92.86396555773935,72.0,2.0,60.6
509,509,2017-01-22 05:00:00,-3.0,-2.0,30.0,5.4,92.86396555773935,77.0,2.1,63.2
510,510,2017-01-22 06:00:00,-3.0,-2.5,30.0,5.4,96.43198277886968,72.4,1.8,61.7
511,511,2017-01-22 07:00:00,-3.0,-2.0,65.0,6.48,92.86396555773935,69.1,1.8,63.0
512,512,2017-01-22 08:00:00,-3.0,-2.0,195.0,7.380000000000001,92.86396555773935,73.4,2.0,65.2
513,513,2017-01-22 09:00:00,-2.0,-0.5,340.0,3.6,89.65785731536147,76.5,0.0,69.6
514,514,2017-01-22 10:00:00,-1.0,0.5,85.0,8.46,89.73784769176523,91.9,0.0,0.0
515,515,2017-01-22 11:00:00,-0.5,2.5,75.0,6.48,80.59061738442973,88.5,4.3,0.0
516,516,2017-01-22 12:00:00,0.0,4.5,90.0,3.6,72.63513554757391,84.5,5.3,0.0
517,517,2017-01-22 13:00:00,1.0,5.0,80.0,5.4,75.34718120971063,80.3,4.7,0.0
518,518,2017-01-22 14:00:00,1.5,6.0,85.0,7.56,72.90948800560659,75.0,5.3,67.4
