Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH4,NO2,19/01/2017 04:00,88.40000,ug m-3,R
TH4,NO2,19/01/2017 05:00,104.60000,ug m-3,R
TH4,NO2,19/01/2017 06:00,115.70000,ug m-3,R
TH4,NO2,19/01/2017 07:00,131.10001,ug m-3,R
TH4,NO2,19/01/2017 08:00,137.89999,ug m-3,R
TH4,NO2,19/01/2017 09:00,143.60001,ug m-3,R
TH4,NO2,19/01/2017 10:00,129.39999,ug m-3,R
TH4,NO2,19/01/2017 11:00,84.40000,ug m-3,R
TH4,NO2,19/01/2017 12:00,65.60000,ug m-3,R
TH4,NO2,19/01/2017 13:00,62.20000,ug m-3,R
TH4,NO2,19/01/2017 14:00,64.30000,ug m-3,R
TH4,NO2,19/01/2017 15:00,69.60000,ug m-3,R
TH4,NO2,19/01/2017 16:00,88.00000,ug m-3,R
TH4,NO2,19/01/2017 17:00,101.40000,ug m-3,R
TH4,NO2,19/01/2017 18:00,90.50000,ug m-3,R
TH4,NO2,19/01/2017 19:00,94.00000,ug m-3,R
TH4,NO2,19/01/2017 20:00,99.50000,ug m-3,R
TH4,NO2,19/01/2017 21:00,94.90000,ug m-3,R
TH4,NO2,19/01/2017 22:00,89.10000,ug m-3,R
TH4,NO2,19/01/2017 23:00,84.20000,ug m-3,R
TH4,NO2,20/01/2017 00:00,97.30000,ug m-3,R
TH4,NO2,20/01/2017 01:00,69.30000,ug m-3,R
TH4,NO2,20/01/2017 02:00,68.10000,ug m-3,R
TH4,NO2,20/01/2017 03:00,63.70000,ug m-3,R
TH4,NO2,20/01/2017 04:00,69.10000,ug m-3,R
TH4,NO2,20/01/2017 05:00,71.40000,ug m-3,R
TH4,NO2,20/01/2017 06:00,102.80000,ug m-3,R
TH4,NO2,20/01/2017 07:00,131.20000,ug m-3,R
TH4,NO2,20/01/2017 08:00,133.50000,ug m-3,R
TH4,NO2,20/01/2017 09:00,122.30000,ug m-3,R
TH4,NO2,20/01/2017 10:00,,ug m-3,R
TH4,NO2,20/01/2017 11:00,95.70000,ug m-3,R
TH4,NO2,20/01/2017 12:00,57.70000,ug m-3,R
TH4,NO2,20/01/2017 13:00,55.20000,ug m-3,R
TH4,NO2,20/01/2017 14:00,53.60000,ug m-3,R
TH4,NO2,20/01/2017 15:00,68.60000,ug m-3,R
TH4,NO2,20/01/2017 16:00,76.70000,ug m-3,R
TH4,NO2,20/01/2017 17:00,91.50000,ug m-3,R
TH4,NO2,20/01/2017 18:00,95.00000,ug m-3,R
TH4,NO2,20/01/2017 19:00,92.60000,ug m-3,R
TH4,NO2,20/01/2017 20:00,89.80000,ug m-3,R
TH4,NO2,20/01/2017 21:00,88.80000,ug m-3,R
TH4,NO2,20/01/2017 22:00,83.00000,ug m-3,R
TH4,NO2,20/01/2017 23:00,72.70000,ug m-3,R
TH4,NO2,21/01/2017 00:00,74.60000,ug m-3,R
TH4,NO2,21/01/2017 01:00,71.00000,ug m-3,R
TH4,NO2,21/01/2017 02:00,74.70000,ug m-3,R
TH4,NO2,21/01/2017 03:00,70.40000,ug m-3,R
TH4,NO2,21/01/2017 04:00,79.40000,ug m-3,R
TH4,NO2,21/01/2017 05:00,80.10000,ug m-3,R
TH4,NO2,21/01/2017 06:00,75.20000,ug m-3,R
TH4,NO2,21/01/2017 07:00,76.30000,ug m-3,R
TH4,NO2,21/01/2017 08:00,85.90000,ug m-3,R
TH4,NO2,21/01/2017 09:00,90.10000,ug m-3,R
TH4,NO2,21/01/2017 10:00,102.70000,ug m-3,R
TH4,NO2,21/01/2017 11:00,98.70000,ug m-3,R
TH4,NO2,21/01/2017 12:00,64.20000,ug m-3,R
TH4,NO2,21/01/2017 13:00,61.80000,ug m-3,R
TH4,NO2,21/01/2017 14:00,60.70000,ug m-3,R
TH4,NO2,21/01/2017 15:00,65.90000,ug m-3,R
TH4,NO2,21/01/2017 16:00,79.40000,ug m-3,R
TH4,NO2,21/01/2017 17:00,85.90000,ug m-3,R
TH4,NO2,21/01/2017 18:00,93.30000,ug m-3,R
TH4,NO2,21/01/2017 19:00,86.40000,ug m-3,R
TH4,NO2,21/01/2017 20:00,85.50000,ug m-3,R
TH4,NO2,21/01/2017 21:00,102.20000,ug m-3,R
TH4,NO2,21/01/2017 22:00,91.00000,ug m-3,R
TH4,NO2,21/01/2017 23:00,103.30000,ug m-3,R
TH4,NO2,22/01/2017 00:00,101.30000,ug m-3,R
TH4,NO2,22/01/2017 01:00,101.80000,ug m-3,R
TH4,NO2,22/01/2017 02:00,90.10000,ug m-3,R
TH4,NO2,22/01/2017 03:00,76.90000,ug m-3,R
TH4,NO2,22/01/2017 04:00,72.00000,ug m-3,R
TH4,NO2,22/01/2017 05:00,77.00000,ug m-3,R
TH4,NO2,22/01/2017 06:00,72.40000,ug m-3,R
TH4,NO2,22/01/2017 07:00,69.10000,ug m-3,R
TH4,NO2,22/01/2017 08:00,73.40000,ug m-3,R
TH4,NO2,22/01/2017 09:00,76.50000,ug m-3,R
TH4,NO2,22/01/2017 10:00,91.90000,ug m-3,R
TH4,NO2,22/01/2017 11:00,88.50000,ug m-3,R
TH4,NO2,22/01/2017 12:00,84.50000,ug m-3,R
TH4,NO2,22/01/2017 13:00,80.30000,ug m-3,R
TH4,NO2,22/01/2017 14:00,75.00000,ug m-3,R
TH4,NO2,22/01/2017 15:00,78.60000,ug m-3,R
TH4,NO2,22/01/2017 16:00,83.80000,ug m-3,R
TH4,NO2,22/01/2017 17:00,82.90000,ug m-3,R
TH4,NO2,22/01/2017 18:00,83.10000,ug m-3,R
TH4,NO2,22/01/2017 19:00,84.50000,ug m-3,R
TH4,NO2,22/01/2017 20:00,93.60000,ug m-3,R
TH4,NO2,22/01/2017 21:00,94.20000,ug m-3,R
TH4,NO2,22/01/2017 22:00,97.00000,ug m-3,R
TH4,NO2,22/01/2017 23:00,90.60000,ug m-3,R
TH4,NO2,23/01/2017 00:00,92.00000,ug m-3,R
TH4,NO2,23/01/2017 01:00,87.50000,ug m-3,R
TH4,NO2,23/01/2017 02:00,85.50000,ug m-3,R
TH4,NO2,23/01/2017 03:00,84.20000,ug m-3,R
TH4,NO2,23/01/2017 04:00,83.90000,ug m-3,R
TH4,NO2,23/01/2017 05:00,91.20000,ug m-3,R
TH4,NO2,23/01/2017 06:00,116.30000,ug m-3,R
TH4,NO2,23/01/2017 07:00,112.90000,ug m-3,R
TH4,NO2,23/01/2017 08:00,112.30000,ug m-3,R
TH4,NO2,23/01/2017 09:00,102.40000,ug m-3,R
TH4,NO2,23/01/2017 10:00,97.00000,ug m-3,R
TH4,NO2,23/01/2017 11:00,104.80000,ug m-3,R
TH4,NO2,23/01/2017 12:00,122.90000,ug m-3,R
TH4,NO2,23/01/2017 13:00,136.20000,ug m-3,R
TH4,NO2,23/01/2017 14:00,149.30000,ug m-3,R
TH4,NO2,23/01/2017 15:00,181.39999,ug m-3,R
TH4,NO2,23/01/2017 16:00,155.39999,ug m-3,R
TH4,NO2,23/01/2017 17:00,141.30000,ug m-3,R
TH4,NO2,23/01/2017 18:00,123.90000,ug m-3,R
TH4,NO2,23/01/2017 19:00,119.30000,ug m-3,R
TH4,NO2,23/01/2017 20:00,102.20000,ug m-3,R
TH4,NO2,23/01/2017 21:00,110.40000,ug m-3,R
TH4,NO2,23/01/2017 22:00,103.10000,ug m-3,R
TH4,NO2,23/01/2017 23:00,96.50000,ug m-3,R
TH4,NO2,24/01/2017 00:00,88.20000,ug m-3,R
TH4,NO2,24/01/2017 01:00,79.30000,ug m-3,R
TH4,NO2,24/01/2017 02:00,74.40000,ug m-3,R
TH4,NO2,24/01/2017 03:00,70.00000,ug m-3,R
TH4,NO2,24/01/2017 04:00,65.90000,ug m-3,R
TH4,NO2,24/01/2017 05:00,68.30000,ug m-3,R
TH4,NO2,24/01/2017 06:00,85.00000,ug m-3,R
TH4,NO2,24/01/2017 07:00,116.00000,ug m-3,R
TH4,NO2,24/01/2017 08:00,91.20000,ug m-3,R
TH4,NO2,24/01/2017 09:00,105.10000,ug m-3,R
TH4,NO2,24/01/2017 10:00,123.70000,ug m-3,R
TH4,NO2,24/01/2017 11:00,120.40000,ug m-3,R
TH4,NO2,24/01/2017 12:00,117.70000,ug m-3,R
TH4,NO2,24/01/2017 13:00,108.50000,ug m-3,R
TH4,NO2,24/01/2017 14:00,123.30000,ug m-3,R
TH4,NO2,24/01/2017 15:00,148.00000,ug m-3,R
TH4,NO2,24/01/2017 16:00,141.70000,ug m-3,R
TH4,NO2,24/01/2017 17:00,179.39999,ug m-3,R
TH4,NO2,24/01/2017 18:00,164.89999,ug m-3,R
TH4,NO2,24/01/2017 19:00,158.50000,ug m-3,R
TH4,NO2,24/01/2017 20:00,156.70000,ug m-3,R
TH4,NO2,24/01/2017 21:00,136.00000,ug m-3,R
TH4,NO2,24/01/2017 22:00,132.39999,ug m-3,R
TH4,NO2,24/01/2017 23:00,125.60000,ug m-3,R
TH4,NO2,25/01/2017 00:00,99.60000,ug m-3,R
TH4,NO2,25/01/2017 01:00,121.00000,ug m-3,R
TH4,NO2,25/01/2017 02:00,107.40000,ug m-3,R
TH4,NO2,25/01/2017 03:00,84.40000,ug m-3,R
TH4,NO2,25/01/2017 04:00,68.40000,ug m-3,R
TH4,NO2,25/01/2017 05:00,68.70000,ug m-3,R
TH4,NO2,25/01/2017 06:00,66.50000,ug m-3,R
TH4,NO2,25/01/2017 07:00,83.20000,ug m-3,R
TH4,NO2,25/01/2017 08:00,78.20000,ug m-3,R
TH4,NO2,25/01/2017 09:00,87.80000,ug m-3,R
TH4,NO2,25/01/2017 10:00,85.00000,ug m-3,R
TH4,NO2,25/01/2017 11:00,82.60000,ug m-3,R
TH4,NO2,25/01/2017 12:00,72.60000,ug m-3,R
TH4,NO2,25/01/2017 13:00,76.10000,ug m-3,R
TH4,NO2,25/01/2017 14:00,67.50000,ug m-3,R
TH4,NO2,25/01/2017 15:00,61.70000,ug m-3,R
TH4,NO2,25/01/2017 16:00,70.30000,ug m-3,R
TH4,NO2,25/01/2017 17:00,71.80000,ug m-3,R
TH4,NO2,25/01/2017 18:00,57.50000,ug m-3,R
TH4,NO2,25/01/2017 19:00,56.60000,ug m-3,R
TH4,NO2,25/01/2017 20:00,53.50000,ug m-3,R
TH4,NO2,25/01/2017 21:00,51.00000,ug m-3,R
TH4,NO2,25/01/2017 22:00,50.30000,ug m-3,R
TH4,NO2,25/01/2017 23:00,44.70000,ug m-3,R
TH4,NO2,26/01/2017 00:00,50.90000,ug m-3,R
TH4,NO2,26/01/2017 01:00,49.10000,ug m-3,R
TH4,NO2,26/01/2017 02:00,49.50000,ug m-3,R
TH4,NO2,26/01/2017 03:00,44.20000,ug m-3,R
TH4,NO2,26/01/2017 04:00,30.70000,ug m-3,R
TH4,NO2,26/01/2017 05:00,32.80000,ug m-3,R
TH4,NO2,26/01/2017 06:00,47.20000,ug m-3,R
TH4,NO2,26/01/2017 07:00,44.00000,ug m-3,R
TH4,NO2,26/01/2017 08:00,44.30000,ug m-3,R
TH4,NO2,26/01/2017 09:00,48.50000,ug m-3,R
TH4,NO2,26/01/2017 10:00,45.10000,ug m-3,R
TH4,NO2,26/01/2017 11:00,60.70000,ug m-3,R
TH4,NO2,26/01/2017 12:00,51.00000,ug m-3,R
TH4,NO2,26/01/2017 13:00,56.50000,ug m-3,R
TH4,NO2,26/01/2017 14:00,54.30000,ug m-3,R
TH4,NO2,26/01/2017 15:00,46.60000,ug m-3,R
TH4,NO2,26/01/2017 16:00,51.40000,ug m-3,R
TH4,NO2,26/01/2017 17:00,53.20000,ug m-3,R
TH4,NO2,26/01/2017 18:00,58.50000,ug m-3,R
TH4,NO2,26/01/2017 19:00,61.30000,ug m-3,R
TH4,NO2,26/01/2017 20:00,57.10000,ug m-3,R
TH4,NO2,26/01/2017 21:00,58.60000,ug m-3,R
TH4,NO2,26/01/2017 22:00,59.50000,ug m-3,R
TH4,NO2,26/01/2017 23:00,57.30000,ug m-3,R
TH4,NO2,27/01/2017 00:00,54.00000,ug m-3,R
TH4,NO2,27/01/2017 01:00,55.00000,ug m-3,R
TH4,NO2,27/01/2017 02:00,50.30000,ug m-3,R
TH4,NO2,27/01/2017 03:00,50.50000,ug m-3,R
TH4,NO2,27/01/2017 04:00,50.60000,ug m-3,R
TH4,NO2,27/01/2017 05:00,52.60000,ug m-3,R
TH4,NO2,27/01/2017 06:00,75.40000,ug m-3,R
TH4,NO2,27/01/2017 07:00,80.60000,ug m-3,R
TH4,NO2,27/01/2017 08:00,92.50000,ug m-3,R
TH4,NO2,27/01/2017 09:00,79.00000,ug m-3,R
TH4,NO2,27/01/2017 10:00,58.70000,ug m-3,R
TH4,NO2,27/01/2017 11:00,63.00000,ug m-3,R
TH4,NO2,27/01/2017 12:00,49.10000,ug m-3,R
TH4,NO2,27/01/2017 13:00,51.40000,ug m-3,R
TH4,NO2,27/01/2017 14:00,56.80000,ug m-3,R
TH4,NO2,27/01/2017 15:00,61.60000,ug m-3,R
TH4,NO2,27/01/2017 16:00,66.30000,ug m-3,R
TH4,NO2,27/01/2017 17:00,73.80000,ug m-3,R
TH4,NO2,27/01/2017 18:00,78.50000,ug m-3,R
TH4,NO2,27/01/2017 19:00,69.70000,ug m-3,R
TH4,NO2,27/01/2017 20:00,96.50000,ug m-3,R
TH4,NO2,27/01/2017 21:00,81.50000,ug m-3,R
TH4,NO2,27/01/2017 22:00,67.90000,ug m-3,R
TH4,NO2,27/01/2017 23:00,64.20000,ug m-3,R
TH4,NO2,28/01/2017 00:00,69.80000,ug m-3,R
TH4,NO2,28/01/2017 01:00,53.10000,ug m-3,R
TH4,NO2,28/01/2017 02:00,49.60000,ug m-3,R
TH4,NO2,28/01/2017 03:00,34.70000,ug m-3,R
TH4,NO2,28/01/2017 04:00,35.90000,ug m-3,R
TH4,NO2,28/01/2017 05:00,37.20000,ug m-3,R
TH4,NO2,28/01/2017 06:00,52.40000,ug m-3,R
TH4,NO2,28/01/2017 07:00,68.80000,ug m-3,R
TH4,NO2,28/01/2017 08:00,70.10000,ug m-3,R
TH4,NO2,28/01/2017 09:00,64.40000,ug m-3,R
TH4,NO2,28/01/2017 10:00,50.40000,ug m-3,R
TH4,NO2,28/01/2017 11:00,47.30000,ug m-3,R
TH4,NO2,28/01/2017 12:00,52.80000,ug m-3,R
TH4,NO2,28/01/2017 13:00,70.90000,ug m-3,R
TH4,NO2,28/01/2017 14:00,65.60000,ug m-3,R
TH4,NO2,28/01/2017 15:00,63.40000,ug m-3,R
TH4,NO2,28/01/2017 16:00,88.50000,ug m-3,R
TH4,NO2,28/01/2017 17:00,81.50000,ug m-3,R
TH4,NO2,28/01/2017 18:00,84.30000,ug m-3,R
TH4,NO2,28/01/2017 19:00,77.30000,ug m-3,R
TH4,NO2,28/01/2017 20:00,75.40000,ug m-3,R
TH4,NO2,28/01/2017 21:00,77.90000,ug m-3,R
TH4,NO2,28/01/2017 22:00,75.50000,ug m-3,R
TH4,NO2,28/01/2017 23:00,64.80000,ug m-3,R
TH4,NO2,29/01/2017 00:00,53.50000,ug m-3,R
TH4,NO2,29/01/2017 01:00,40.20000,ug m-3,R
TH4,NO2,29/01/2017 02:00,36.10000,ug m-3,R
TH4,NO2,29/01/2017 03:00,24.90000,ug m-3,R
TH4,NO2,29/01/2017 04:00,25.70000,ug m-3,R
TH4,NO2,29/01/2017 05:00,34.10000,ug m-3,R
TH4,NO2,29/01/2017 06:00,33.50000,ug m-3,R
TH4,NO2,29/01/2017 07:00,71.70000,ug m-3,R
TH4,NO2,29/01/2017 08:00,81.00000,ug m-3,R
TH4,NO2,29/01/2017 09:00,74.70000,ug m-3,R
TH4,NO2,29/01/2017 10:00,64.00000,ug m-3,R
TH4,NO2,29/01/2017 11:00,63.60000,ug m-3,R
TH4,NO2,29/01/2017 12:00,59.50000,ug m-3,R
TH4,NO2,29/01/2017 13:00,57.90000,ug m-3,R
TH4,NO2,29/01/2017 14:00,61.60000,ug m-3,R
TH4,NO2,29/01/2017 15:00,77.40000,ug m-3,R
TH4,NO2,29/01/2017 16:00,62.00000,ug m-3,R
TH4,NO2,29/01/2017 17:00,57.20000,ug m-3,R
TH4,NO2,29/01/2017 18:00,55.00000,ug m-3,R
TH4,NO2,29/01/2017 19:00,49.40000,ug m-3,R
TH4,NO2,29/01/2017 20:00,55.10000,ug m-3,R
TH4,NO2,29/01/2017 21:00,51.30000,ug m-3,R
TH4,NO2,29/01/2017 22:00,52.00000,ug m-3,R
TH4,NO2,29/01/2017 23:00,34.60000,ug m-3,R
TH4,NO2,30/01/2017 00:00,35.50000,ug m-3,R
TH4,NO2,30/01/2017 01:00,34.70000,ug m-3,R
TH4,NO2,30/01/2017 02:00,26.80000,ug m-3,R
TH4,NO2,30/01/2017 03:00,33.60000,ug m-3,R
TH4,NO2,30/01/2017 04:00,41.60000,ug m-3,R
TH4,NO2,30/01/2017 05:00,67.50000,ug m-3,R
TH4,NO2,30/01/2017 06:00,84.80000,ug m-3,R
TH4,NO2,30/01/2017 07:00,65.20000,ug m-3,R
TH4,NO2,30/01/2017 08:00,52.90000,ug m-3,R
TH4,NO2,30/01/2017 09:00,53.60000,ug m-3,R
TH4,NO2,30/01/2017 10:00,62.30000,ug m-3,R
TH4,NO2,30/01/2017 11:00,64.00000,ug m-3,R
TH4,NO2,30/01/2017 12:00,55.80000,ug m-3,R
TH4,NO2,30/01/2017 13:00,52.00000,ug m-3,R
TH4,NO2,30/01/2017 14:00,51.50000,ug m-3,R
TH4,NO2,30/01/2017 15:00,64.30000,ug m-3,R
TH4,NO2,30/01/2017 16:00,71.40000,ug m-3,R
TH4,NO2,30/01/2017 17:00,69.00000,ug m-3,R
TH4,NO2,30/01/2017 18:00,57.10000,ug m-3,R
TH4,NO2,30/01/2017 19:00,50.20000,ug m-3,R
TH4,NO2,30/01/2017 20:00,32.90000,ug m-3,R
TH4,NO2,30/01/2017 21:00,27.90000,ug m-3,R
TH4,NO2,30/01/2017 22:00,28.10000,ug m-3,R
TH4,NO2,30/01/2017 23:00,25.90000,ug m-3,R
TH4,NO2,31/01/2017 00:00,29.80000,ug m-3,R
TH4,NO2,31/01/2017 01:00,33.40000,ug m-3,R
TH4,NO2,31/01/2017 02:00,26.20000,ug m-3,R
TH4,NO2,31/01/2017 03:00,24.50000,ug m-3,R
TH4,NO2,31/01/2017 04:00,27.80000,ug m-3,R
TH4,NO2,31/01/2017 05:00,31.90000,ug m-3,R
TH4,NO2,31/01/2017 06:00,46.20000,ug m-3,R
TH4,NO2,31/01/2017 07:00,51.00000,ug m-3,R
TH4,NO2,31/01/2017 08:00,55.60000,ug m-3,R
TH4,NO2,31/01/2017 09:00,56.00000,ug m-3,R
TH4,NO2,31/01/2017 10:00,54.00000,ug m-3,R
TH4,NO2,31/01/2017 11:00,53.10000,ug m-3,R
TH4,NO2,31/01/2017 12:00,54.20000,ug m-3,R
TH4,NO2,31/01/2017 13:00,55.00000,ug m-3,R
TH4,NO2,31/01/2017 14:00,45.70000,ug m-3,R
TH4,NO2,31/01/2017 15:00,49.60000,ug m-3,R
TH4,NO2,31/01/2017 16:00,59.50000,ug m-3,R
TH4,NO2,31/01/2017 17:00,54.70000,ug m-3,R
TH4,NO2,31/01/2017 18:00,54.50000,ug m-3,R
TH4,NO2,31/01/2017 19:00,51.30000,ug m-3,R
TH4,NO2,31/01/2017 20:00,46.60000,ug m-3,R
TH4,NO2,31/01/2017 21:00,44.90000,ug m-3,R
TH4,NO2,31/01/2017 22:00,46.00000,ug m-3,R
TH4,NO2,31/01/2017 23:00,40.90000,ug m-3,R
TH4,NO2,01/02/2017 00:00,37.40000,ug m-3,R
TH4,NO2,01/02/2017 01:00,31.90000,ug m-3,R
TH4,NO2,01/02/2017 02:00,30.70000,ug m-3,R
TH4,NO2,01/02/2017 03:00,29.30000,ug m-3,R
TH4,NO2,01/02/2017 04:00,33.00000,ug m-3,R
TH4,NO2,01/02/2017 05:00,51.80000,ug m-3,R
TH4,NO2,01/02/2017 06:00,64.50000,ug m-3,R
TH4,NO2,01/02/2017 07:00,62.70000,ug m-3,R
TH4,NO2,01/02/2017 08:00,72.90000,ug m-3,R
TH4,NO2,01/02/2017 09:00,66.90000,ug m-3,R
TH4,NO2,01/02/2017 10:00,67.90000,ug m-3,R
TH4,NO2,01/02/2017 11:00,70.70000,ug m-3,R
TH4,NO2,01/02/2017 12:00,65.40000,ug m-3,R
TH4,NO2,01/02/2017 13:00,81.60000,ug m-3,R
TH4,NO2,01/02/2017 14:00,81.10000,ug m-3,R
TH4,NO2,01/02/2017 15:00,97.20000,ug m-3,R
TH4,NO2,01/02/2017 16:00,102.10000,ug m-3,R
TH4,NO2,01/02/2017 17:00,97.30000,ug m-3,R
TH4,NO2,01/02/2017 18:00,96.00000,ug m-3,R
TH4,NO2,01/02/2017 19:00,81.70000,ug m-3,R
TH4,NO2,01/02/2017 20:00,58.30000,ug m-3,R
TH4,NO2,01/02/2017 21:00,48.70000,ug m-3,R
TH4,NO2,01/02/2017 22:00,43.40000,ug m-3,R
TH4,NO2,01/02/2017 23:00,46.30000,ug m-3,R
TH4,NO2,02/02/2017 00:00,44.20000,ug m-3,R
TH4,NO2,02/02/2017 01:00,28.40000,ug m-3,R
TH4,NO2,02/02/2017 02:00,24.60000,ug m-3,R
TH4,NO2,02/02/2017 03:00,23.50000,ug m-3,R
TH4,NO2,02/02/2017 04:00,29.80000,ug m-3,R
TH4,NO2,02/02/2017 05:00,39.10000,ug m-3,R
TH4,NO2,02/02/2017 06:00,57.40000,ug m-3,R
TH4,NO2,02/02/2017 07:00,60.80000,ug m-3,R
TH4,NO2,02/02/2017 08:00,46.90000,ug m-3,R
TH4,NO2,02/02/2017 09:00,46.20000,ug m-3,R
TH4,NO2,02/02/2017 10:00,53.30000,ug m-3,R
TH4,NO2,02/02/2017 11:00,47.60000,ug m-3,R
TH4,NO2,02/02/2017 12:00,48.60000,ug m-3,R
TH4,NO2,02/02/2017 13:00,59.50000,ug m-3,R
TH4,NO2,02/02/2017 14:00,65.20000,ug m-3,R
TH4,NO2,02/02/2017 15:00,65.70000,ug m-3,R
TH4,NO2,02/02/2017 16:00,69.70000,ug m-3,R
TH4,NO2,02/02/2017 17:00,68.40000,ug m-3,R
TH4,NO2,02/02/2017 18:00,62.90000,ug m-3,R
TH4,NO2,02/02/2017 19:00,59.80000,ug m-3,R
TH4,NO2,02/02/2017 20:00,48.00000,ug m-3,R
TH4,NO2,02/02/2017 21:00,41.00000,ug m-3,R
TH4,NO2,02/02/2017 22:00,37.20000,ug m-3,R
TH4,NO2,02/02/2017 23:00,45.50000,ug m-3,R
TH4,NO2,03/02/2017 00:00,38.30000,ug m-3,R
TH4,NO2,03/02/2017 01:00,28.20000,ug m-3,R
TH4,NO2,03/02/2017 02:00,21.50000,ug m-3,R
TH4,NO2,03/02/2017 03:00,27.50000,ug m-3,R
TH4,NO2,03/02/2017 04:00,32.60000,ug m-3,R
TH4,NO2,03/02/2017 05:00,49.20000,ug m-3,R
TH4,NO2,03/02/2017 06:00,79.50000,ug m-3,R
TH4,NO2,03/02/2017 07:00,90.50000,ug m-3,R
TH4,NO2,03/02/2017 08:00,89.30000,ug m-3,R
TH4,NO2,03/02/2017 09:00,70.40000,ug m-3,R
TH4,NO2,03/02/2017 10:00,62.70000,ug m-3,R
TH4,NO2,03/02/2017 11:00,,ug m-3,R
TH4,NO2,03/02/2017 12:00,48.40000,ug m-3,R
TH4,NO2,03/02/2017 13:00,53.60000,ug m-3,R
TH4,NO2,03/02/2017 14:00,35.50000,ug m-3,R
TH4,NO2,03/02/2017 15:00,47.90000,ug m-3,R
TH4,NO2,03/02/2017 16:00,56.30000,ug m-3,R
TH4,NO2,03/02/2017 17:00,62.10000,ug m-3,R
TH4,NO2,03/02/2017 18:00,55.50000,ug m-3,R
TH4,NO2,03/02/2017 19:00,42.90000,ug m-3,R
TH4,NO2,03/02/2017 20:00,39.00000,ug m-3,R
TH4,NO2,03/02/2017 21:00,22.50000,ug m-3,R
TH4,NO2,03/02/2017 22:00,25.90000,ug m-3,R
TH4,NO2,03/02/2017 23:00,28.20000,ug m-3,R
TH4,NO2,04/02/2017 00:00,47.80000,ug m-3,R
TH4,NO2,04/02/2017 01:00,76.80000,ug m-3,R
TH4,NO2,04/02/2017 02:00,70.60000,ug m-3,R
TH4,NO2,04/02/2017 03:00,44.00000,ug m-3,R
TH4,NO2,04/02/2017 04:00,46.90000,ug m-3,R
TH4,NO2,04/02/2017 05:00,69.70000,ug m-3,R
TH4,NO2,04/02/2017 06:00,76.20000,ug m-3,R
TH4,NO2,04/02/2017 07:00,83.60000,ug m-3,R
TH4,NO2,04/02/2017 08:00,89.50000,ug m-3,R
TH4,NO2,04/02/2017 09:00,89.60000,ug m-3,R
TH4,NO2,04/02/2017 10:00,113.40000,ug m-3,R
TH4,NO2,04/02/2017 11:00,108.20000,ug m-3,R
TH4,NO2,04/02/2017 12:00,113.50000,ug m-3,R
TH4,NO2,04/02/2017 13:00,110.90000,ug m-3,R
TH4,NO2,04/02/2017 14:00,99.60000,ug m-3,R
TH4,NO2,04/02/2017 15:00,91.50000,ug m-3,R
TH4,NO2,04/02/2017 16:00,95.10000,ug m-3,R
TH4,NO2,04/02/2017 17:00,109.00000,ug m-3,R
TH4,NO2,04/02/2017 18:00,112.60000,ug m-3,R
TH4,NO2,04/02/2017 19:00,97.80000,ug m-3,R
TH4,NO2,04/02/2017 20:00,106.30000,ug m-3,R
TH4,NO2,04/02/2017 21:00,80.40000,ug m-3,R
TH4,NO2,04/02/2017 22:00,70.50000,ug m-3,R
TH4,NO2,04/02/2017 23:00,70.70000,ug m-3,R
TH4,NO2,05/02/2017 00:00,65.60000,ug m-3,R
TH4,NO2,05/02/2017 01:00,72.20000,ug m-3,R
TH4,NO2,05/02/2017 02:00,64.40000,ug m-3,R
TH4,NO2,05/02/2017 03:00,58.70000,ug m-3,R
TH4,NO2,05/02/2017 04:00,60.70000,ug m-3,R
TH4,NO2,05/02/2017 05:00,55.90000,ug m-3,R
TH4,NO2,05/02/2017 06:00,60.20000,ug m-3,R
TH4,NO2,05/02/2017 07:00,52.80000,ug m-3,R
TH4,NO2,05/02/2017 08:00,52.10000,ug m-3,R
TH4,NO2,05/02/2017 09:00,48.60000,ug m-3,R
TH4,NO2,05/02/2017 10:00,42.90000,ug m-3,R
TH4,NO2,05/02/2017 11:00,45.20000,ug m-3,R
TH4,NO2,05/02/2017 12:00,51.60000,ug m-3,R
TH4,NO2,05/02/2017 13:00,67.40000,ug m-3,R
TH4,NO2,05/02/2017 14:00,72.20000,ug m-3,R
TH4,NO2,05/02/2017 15:00,68.70000,ug m-3,R
TH4,NO2,05/02/2017 16:00,82.70000,ug m-3,R
TH4,NO2,05/02/2017 17:00,80.90000,ug m-3,R
TH4,NO2,05/02/2017 18:00,70.10000,ug m-3,R
TH4,NO2,05/02/2017 19:00,92.40000,ug m-3,R
TH4,NO2,05/02/2017 20:00,74.40000,ug m-3,R
TH4,NO2,05/02/2017 21:00,68.50000,ug m-3,R
TH4,NO2,05/02/2017 22:00,68.30000,ug m-3,R
TH4,NO2,05/02/2017 23:00,63.50000,ug m-3,R
TH4,NO2,06/02/2017 00:00,57.20000,ug m-3,R
TH4,NO2,06/02/2017 01:00,48.90000,ug m-3,R
TH4,NO2,06/02/2017 02:00,46.20000,ug m-3,R
TH4,NO2,06/02/2017 03:00,41.20000,ug m-3,R
TH4,NO2,06/02/2017 04:00,58.70000,ug m-3,R
TH4,NO2,06/02/2017 05:00,66.90000,ug m-3,R
TH4,NO2,06/02/2017 06:00,86.20000,ug m-3,R
TH4,NO2,06/02/2017 07:00,111.10000,ug m-3,R
