Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH4,O3,22/01/2019 22:00,5.30000,ug m-3,R
TH4,O3,22/01/2019 23:00,12.60000,ug m-3,R
TH4,O3,23/01/2019 00:00,23.40000,ug m-3,R
TH4,O3,23/01/2019 01:00,29.60000,ug m-3,R
TH4,O3,23/01/2019 02:00,32.50000,ug m-3,R
TH4,O3,23/01/2019 03:00,33.00000,ug m-3,R
TH4,O3,23/01/2019 04:00,26.40000,ug m-3,R
TH4,O3,23/01/2019 05:00,17.90000,ug m-3,R
TH4,O3,23/01/2019 06:00,6.90000,ug m-3,R
TH4,O3,23/01/2019 07:00,6.60000,ug m-3,R
TH4,O3,23/01/2019 08:00,6.20000,ug m-3,R
TH4,O3,23/01/2019 09:00,9.70000,ug m-3,R
TH4,O3,23/01/2019 10:00,11.40000,ug m-3,R
TH4,O3,23/01/2019 11:00,10.50000,ug m-3,R
TH4,O3,23/01/2019 12:00,12.00000,ug m-3,R
TH4,O3,23/01/2019 13:00,11.90000,ug m-3,R
TH4,O3,23/01/2019 14:00,11.10000,ug m-3,R
TH4,O3,23/01/2019 15:00,12.70000,ug m-3,R
TH4,O3,23/01/2019 16:00,5.30000,ug m-3,R
TH4,O3,23/01/2019 17:00,3.20000,ug m-3,R
TH4,O3,23/01/2019 18:00,3.30000,ug m-3,R
TH4,O3,23/01/2019 19:00,3.30000,ug m-3,R
TH4,O3,23/01/2019 20:00,3.20000,ug m-3,R
TH4,O3,23/01/2019 21:00,3.30000,ug m-3,R
TH4,O3,23/01/2019 22:00,3.30000,ug m-3,R
TH4,O3,23/01/2019 23:00,3.30000,ug m-3,R
TH4,O3,24/01/2019 00:00,3.30000,ug m-3,R
TH4,O3,24/01/2019 01:00,5.20000,ug m-3,R
TH4,O3,24/01/2019 02:00,3.40000,ug m-3,R
TH4,O3,24/01/2019 03:00,3.40000,ug m-3,R
TH4,O3,24/01/2019 04:00,3.20000,ug m-3,R
TH4,O3,24/01/2019 05:00,3.30000,ug m-3,R
TH4,O3,24/01/2019 06:00,4.10000,ug m-3,R
TH4,O3,24/01/2019 07:00,3.50000,ug m-3,R
TH4,O3,24/01/2019 08:00,4.10000,ug m-3,R
TH4,O3,24/01/2019 09:00,3.80000,ug m-3,R
TH4,O3,24/01/2019 10:00,4.00000,ug m-3,R
TH4,O3,24/01/2019 11:00,5.00000,ug m-3,R
TH4,O3,24/01/2019 12:00,4.20000,ug m-3,R
TH4,O3,24/01/2019 13:00,4.00000,ug m-3,R
TH4,O3,24/01/2019 14:00,4.00000,ug m-3,R
TH4,O3,24/01/2019 15:00,3.60000,ug m-3,R
TH4,O3,24/01/2019 16:00,3.50000,ug m-3,R
TH4,O3,24/01/2019 17:00,3.20000,ug m-3,R
TH4,O3,24/01/2019 18:00,3.20000,ug m-3,R
TH4,O3,24/01/2019 19:00,2.90000,ug m-3,R
TH4,O3,24/01/2019 20:00,3.00000,ug m-3,R
TH4,O3,24/01/2019 21:00,4.00000,ug m-3,R
TH4,O3,24/01/2019 22:00,2.80000,ug m-3,R
TH4,O3,24/01/2019 23:00,2.70000,ug m-3,R
TH4,O3,25/01/2019 00:00,2.60000,ug m-3,R
TH4,O3,25/01/2019 01:00,4.60000,ug m-3,R
TH4,O3,25/01/2019 02:00,3.00000,ug m-3,R
TH4,O3,25/01/2019 03:00,3.00000,ug m-3,R
TH4,O3,25/01/2019 04:00,4.00000,ug m-3,R
TH4,O3,25/01/2019 05:00,4.30000,ug m-3,R
TH4,O3,25/01/2019 06:00,2.50000,ug m-3,R
TH4,O3,25/01/2019 07:00,4.30000,ug m-3,R
TH4,O3,25/01/2019 08:00,3.30000,ug m-3,R
TH4,O3,25/01/2019 09:00,3.30000,ug m-3,R
TH4,O3,25/01/2019 10:00,4.80000,ug m-3,R
TH4,O3,25/01/2019 11:00,4.00000,ug m-3,R
TH4,O3,25/01/2019 12:00,4.50000,ug m-3,R
TH4,O3,25/01/2019 13:00,7.00000,ug m-3,R
TH4,O3,25/01/2019 14:00,8.80000,ug m-3,R
TH4,O3,25/01/2019 15:00,11.60000,ug m-3,R
TH4,O3,25/01/2019 16:00,8.20000,ug m-3,R
TH4,O3,25/01/2019 17:00,9.50000,ug m-3,R
TH4,O3,25/01/2019 18:00,7.10000,ug m-3,R
TH4,O3,25/01/2019 19:00,7.80000,ug m-3,R
TH4,O3,25/01/2019 20:00,3.30000,ug m-3,R
TH4,O3,25/01/2019 21:00,3.80000,ug m-3,R
TH4,O3,25/01/2019 22:00,11.70000,ug m-3,R
TH4,O3,25/01/2019 23:00,8.40000,ug m-3,R
TH4,O3,26/01/2019 00:00,13.90000,ug m-3,R
TH4,O3,26/01/2019 01:00,20.30000,ug m-3,R
TH4,O3,26/01/2019 02:00,22.00000,ug m-3,R
TH4,O3,26/01/2019 03:00,24.00000,ug m-3,R
TH4,O3,26/01/2019 04:00,29.30000,ug m-3,R
TH4,O3,26/01/2019 05:00,31.20000,ug m-3,R
TH4,O3,26/01/2019 06:00,31.80000,ug m-3,R
TH4,O3,26/01/2019 07:00,30.20000,ug m-3,R
TH4,O3,26/01/2019 08:00,28.40000,ug m-3,R
TH4,O3,26/01/2019 09:00,27.50000,ug m-3,R
TH4,O3,26/01/2019 10:00,29.50000,ug m-3,R
TH4,O3,26/01/2019 11:00,34.20000,ug m-3,R
TH4,O3,26/01/2019 12:00,31.70000,ug m-3,R
TH4,O3,26/01/2019 13:00,27.00000,ug m-3,R
TH4,O3,26/01/2019 14:00,30.30000,ug m-3,R
TH4,O3,26/01/2019 15:00,32.40000,ug m-3,R
TH4,O3,26/01/2019 16:00,32.00000,ug m-3,R
TH4,O3,26/01/2019 17:00,22.20000,ug m-3,R
TH4,O3,26/01/2019 18:00,19.80000,ug m-3,R
TH4,O3,26/01/2019 19:00,31.40000,ug m-3,R
TH4,O3,26/01/2019 20:00,33.00000,ug m-3,R
TH4,O3,26/01/2019 21:00,36.40000,ug m-3,R
TH4,O3,26/01/2019 22:00,31.00000,ug m-3,R
TH4,O3,26/01/2019 23:00,29.90000,ug m-3,R
TH4,O3,27/01/2019 00:00,37.70000,ug m-3,R
TH4,O3,27/01/2019 01:00,41.90000,ug m-3,R
TH4,O3,27/01/2019 02:00,39.80000,ug m-3,R
TH4,O3,27/01/2019 03:00,37.10000,ug m-3,R
TH4,O3,27/01/2019 04:00,41.80000,ug m-3,R
TH4,O3,27/01/2019 05:00,40.30000,ug m-3,R
TH4,O3,27/01/2019 06:00,39.70000,ug m-3,R
TH4,O3,27/01/2019 07:00,46.50000,ug m-3,R
TH4,O3,27/01/2019 08:00,36.30000,ug m-3,R
TH4,O3,27/01/2019 09:00,38.30000,ug m-3,R
TH4,O3,27/01/2019 10:00,37.00000,ug m-3,R
TH4,O3,27/01/2019 11:00,37.80000,ug m-3,R
TH4,O3,27/01/2019 12:00,36.10000,ug m-3,R
TH4,O3,27/01/2019 13:00,34.30000,ug m-3,R
TH4,O3,27/01/2019 14:00,32.50000,ug m-3,R
TH4,O3,27/01/2019 15:00,29.50000,ug m-3,R
TH4,O3,27/01/2019 16:00,33.60000,ug m-3,R
TH4,O3,27/01/2019 17:00,35.20000,ug m-3,R
TH4,O3,27/01/2019 18:00,34.10000,ug m-3,R
TH4,O3,27/01/2019 19:00,32.30000,ug m-3,R
TH4,O3,27/01/2019 20:00,32.90000,ug m-3,R
TH4,O3,27/01/2019 21:00,39.90000,ug m-3,R
TH4,O3,27/01/2019 22:00,39.10000,ug m-3,R
TH4,O3,27/01/2019 23:00,38.30000,ug m-3,R
TH4,O3,28/01/2019 00:00,38.10000,ug m-3,R
TH4,O3,28/01/2019 01:00,42.40000,ug m-3,R
TH4,O3,28/01/2019 02:00,41.70000,ug m-3,R
TH4,O3,28/01/2019 03:00,40.00000,ug m-3,R
TH4,O3,28/01/2019 04:00,37.80000,ug m-3,R
TH4,O3,28/01/2019 05:00,29.50000,ug m-3,R
TH4,O3,28/01/2019 06:00,21.50000,ug m-3,R
TH4,O3,28/01/2019 07:00,13.60000,ug m-3,R
TH4,O3,28/01/2019 08:00,12.80000,ug m-3,R
TH4,O3,28/01/2019 09:00,15.90000,ug m-3,R
TH4,O3,28/01/2019 10:00,18.90000,ug m-3,R
TH4,O3,28/01/2019 11:00,19.00000,ug m-3,R
TH4,O3,28/01/2019 12:00,19.50000,ug m-3,R
TH4,O3,28/01/2019 13:00,19.30000,ug m-3,R
TH4,O3,28/01/2019 14:00,21.10000,ug m-3,R
TH4,O3,28/01/2019 15:00,18.80000,ug m-3,R
TH4,O3,28/01/2019 16:00,14.80000,ug m-3,R
TH4,O3,28/01/2019 17:00,10.90000,ug m-3,R
TH4,O3,28/01/2019 18:00,5.70000,ug m-3,R
TH4,O3,28/01/2019 19:00,4.90000,ug m-3,R
TH4,O3,28/01/2019 20:00,6.20000,ug m-3,R
TH4,O3,28/01/2019 21:00,3.60000,ug m-3,R
TH4,O3,28/01/2019 22:00,3.40000,ug m-3,R
TH4,O3,28/01/2019 23:00,3.30000,ug m-3,R
TH4,O3,29/01/2019 00:00,4.50000,ug m-3,R
TH4,O3,29/01/2019 01:00,13.30000,ug m-3,R
TH4,O3,29/01/2019 02:00,22.80000,ug m-3,R
TH4,O3,29/01/2019 03:00,23.50000,ug m-3,R
TH4,O3,29/01/2019 04:00,15.90000,ug m-3,R
TH4,O3,29/01/2019 05:00,4.20000,ug m-3,R
TH4,O3,29/01/2019 06:00,3.60000,ug m-3,R
TH4,O3,29/01/2019 07:00,3.30000,ug m-3,R
TH4,O3,29/01/2019 08:00,4.40000,ug m-3,R
TH4,O3,29/01/2019 09:00,7.10000,ug m-3,R
TH4,O3,29/01/2019 10:00,11.20000,ug m-3,R
TH4,O3,29/01/2019 11:00,13.10000,ug m-3,R
TH4,O3,29/01/2019 12:00,15.20000,ug m-3,R
TH4,O3,29/01/2019 13:00,13.40000,ug m-3,R
TH4,O3,29/01/2019 14:00,13.90000,ug m-3,R
TH4,O3,29/01/2019 15:00,11.40000,ug m-3,R
TH4,O3,29/01/2019 16:00,11.20000,ug m-3,R
TH4,O3,29/01/2019 17:00,8.00000,ug m-3,R
TH4,O3,29/01/2019 18:00,7.50000,ug m-3,R
TH4,O3,29/01/2019 19:00,6.80000,ug m-3,R
TH4,O3,29/01/2019 20:00,16.00000,ug m-3,R
TH4,O3,29/01/2019 21:00,13.30000,ug m-3,R
TH4,O3,29/01/2019 22:00,16.80000,ug m-3,R
TH4,O3,29/01/2019 23:00,20.00000,ug m-3,R
TH4,O3,30/01/2019 00:00,21.50000,ug m-3,R
TH4,O3,30/01/2019 01:00,29.90000,ug m-3,R
TH4,O3,30/01/2019 02:00,34.80000,ug m-3,R
TH4,O3,30/01/2019 03:00,32.30000,ug m-3,R
